Sale_Id,Category,Price,Quantity,Sales,Discount_%,Net_Sales,Date,Country,City,Store_Type,Gender,Rating
SL-01707,Juice,7.71,10,77.1,5,73.25,2024-07-15,UAE,Dubai,Supermarket,Female,4.7
SL-01708,Arabic tea,3.32,92,305.44,10,274.9,2021-02-28,UAE,Ras Al Khaimah,Convenience Store,Male,4.7
SL-01709,Arabic tea,6.78,38,257.64,20,206.11,2020-06-16,UAE,Ras Al Khaimah,Supermarket,Male,1.9
SL-01710,Soft drinks,4.19,86,360.34,10,324.31,2022-06-15,UAE,Dubai,Online,Male,3.8
SL-01711,Soft drinks,5.5,57,313.5,25,235.12,2020-03-26,UAE,Umm Al Quwain,Hypermarket,Male,2.2
SL-01712,Arabic tea,5.06,57,288.42,15,245.16,2022-02-01,UAE,Ras Al Khaimah,Cafe,Other,1.8
SL-01713,Arabic tea,4.59,52,238.68,25,179.01,2024-01-30,UAE,Ras Al Khaimah,Online,Female,3.8
SL-01714,Arabic tea,6.01,56,336.56,10,302.9,2021-07-04,UAE,Sharjah,Hypermarket,Male,2.4
SL-01715,Masala chai,7.3,90,657.0,5,624.15,2025-09-09,UAE,Umm Al Quwain,Cafe,Female,1.4
SL-01716,Arabic coffee,9.76,41,400.16,0,400.16,2022-07-06,UAE,Umm Al Quwain,Cafe,Male,2.4
SL-01717,Juice,5.61,7,39.27,15,33.38,2021-12-02,UAE,Ras Al Khaimah,Online,Female,2.7
SL-01718,Camel milk,14.72,72,1059.84,25,794.88,2020-09-18,UAE,Dubai,Convenience Store,Male,3.8
SL-01719,Arabic coffee,8.54,93,794.22,10,714.8,2025-07-03,UAE,Ras Al Khaimah,Convenience Store,Female,3.9
SL-01720,Juice,8.23,18,148.14,15,125.92,2023-06-01,UAE,Abu Dhabi,Online,Male,3.8
SL-01721,Masala chai,4.16,66,274.56,15,233.38,2020-01-28,UAE,Abu Dhabi,Cafe,Other,3.3
SL-01722,Laban,3.21,97,311.37,10,280.23,2020-09-17,UAE,Ras Al Khaimah,Supermarket,Female,1.3
SL-01723,Laban,4.65,21,97.65,25,73.24,2022-01-04,UAE,Abu Dhabi,Hypermarket,Female,4.1
SL-01724,Arabic tea,2.91,84,244.44,15,207.77,2024-07-10,UAE,Fujairah,Supermarket,Male,1.4
SL-01725,Laban,5.8,88,510.4,15,433.84,2023-11-07,UAE,Umm Al Quwain,Online,Male,2.9
SL-01726,Soft drinks,2.38,46,109.48,5,104.01,2022-01-25,UAE,Fujairah,Online,Female,3.0
SL-01727,Masala chai,5.01,30,150.3,10,135.27,2025-11-15,UAE,Fujairah,Supermarket,Male,4.0
SL-01728,Masala chai,3.1,78,241.8,0,241.8,2020-01-08,UAE,Ras Al Khaimah,Supermarket,Female,1.4
SL-01729,Laban,3.05,42,128.1,15,108.89,2024-03-15,UAE,Sharjah,Supermarket,Female,3.3
SL-01730,Arabic tea,2.35,23,54.05,5,51.35,2023-11-15,UAE,Fujairah,Cafe,Female,3.1
SL-01731,Camel milk,18.47,20,369.4,20,295.52,2021-12-28,UAE,Sharjah,Cafe,Male,2.8
SL-01732,Laban,3.6,57,205.2,0,205.2,2021-05-07,UAE,Ras Al Khaimah,Supermarket,Female,4.6
SL-01733,Arabic tea,6.67,38,253.46,0,253.46,2021-02-12,UAE,Sharjah,Hypermarket,Female,1.7
SL-01734,Juice,5.16,20,103.2,20,82.56,2024-05-11,UAE,Sharjah,Online,Female,3.2
SL-01735,Arabic tea,4.24,15,63.6,25,47.7,2022-09-07,UAE,Ras Al Khaimah,Supermarket,Male,2.5
SL-01736,Arabic tea,4.45,52,231.4,0,231.4,2021-02-08,UAE,Sharjah,Supermarket,Female,4.7
SL-01737,Arabic tea,4.6,85,391.0,25,293.25,2025-11-06,UAE,Sharjah,Cafe,Female,3.8
SL-01738,Juice,8.54,83,708.82,5,673.38,2023-04-14,UAE,Sharjah,Convenience Store,Male,4.1
SL-01739,Arabic coffee,9.26,56,518.56,15,440.78,2025-06-05,UAE,Dubai,Online,Male,1.4
SL-01740,Laban,4.56,64,291.84,30,204.29,2025-11-30,UAE,Umm Al Quwain,Convenience Store,Female,3.8
SL-01741,Arabic tea,2.21,12,26.52,10,23.87,2020-07-15,UAE,Ras Al Khaimah,Cafe,Female,3.6
SL-01742,Laban,3.11,39,121.29,15,103.1,2024-11-11,UAE,Abu Dhabi,Convenience Store,Female,1.2
SL-01743,Arabic coffee,10.08,23,231.84,20,185.47,2022-01-30,UAE,Sharjah,Supermarket,Female,1.4
SL-01744,Soft drinks,4.85,10,48.5,25,36.38,2020-03-04,UAE,Abu Dhabi,Online,Male,3.6
SL-01745,Camel milk,19.07,27,514.89,25,386.17,2023-09-16,UAE,Dubai,Convenience Store,Male,2.0
SL-01746,Soft drinks,5.95,30,178.5,10,160.65,2022-10-05,UAE,Umm Al Quwain,Online,Male,1.6
SL-01747,Laban,5.67,55,311.85,25,233.89,2023-01-21,UAE,Ras Al Khaimah,Convenience Store,Male,4.5
SL-01748,Juice,8.14,54,439.56,30,307.69,2025-06-22,UAE,Ajman,Online,Male,4.6
SL-01749,Masala chai,6.0,81,486.0,25,364.5,2022-07-02,UAE,Ajman,Supermarket,Female,2.8
SL-01750,Camel milk,15.65,15,234.75,5,223.01,2021-11-16,UAE,Umm Al Quwain,Online,Male,3.1
SL-01751,Arabic coffee,7.56,88,665.28,25,498.96,2022-12-07,UAE,Fujairah,Online,Male,2.1
SL-01752,Camel milk,17.13,51,873.63,30,611.54,2021-06-04,UAE,Abu Dhabi,Supermarket,Female,3.0
SL-01753,Laban,6.98,61,425.78,15,361.91,2022-01-25,UAE,Dubai,Supermarket,Male,4.3
SL-01754,Camel milk,17.15,9,154.35,5,146.63,2024-12-15,UAE,Ajman,Cafe,Male,4.0
SL-01755,Laban,6.08,85,516.8,20,413.44,2020-06-28,UAE,Umm Al Quwain,Hypermarket,Female,3.9
SL-01756,Laban,3.06,20,61.2,10,55.08,2022-04-01,UAE,Umm Al Quwain,Convenience Store,Female,2.4
SL-01757,Arabic coffee,5.56,49,272.44,5,258.82,2022-03-07,UAE,Sharjah,Cafe,Male,1.7
SL-01758,Masala chai,6.29,57,358.53,0,358.53,2025-12-04,UAE,Umm Al Quwain,Online,Male,2.0
SL-01759,Masala chai,5.78,19,109.82,20,87.86,2025-10-22,UAE,Sharjah,Supermarket,Male,1.3
SL-01760,Laban,3.07,93,285.51,5,271.23,2021-03-01,UAE,Fujairah,Convenience Store,Male,1.6
SL-01761,Arabic coffee,7.34,49,359.66,0,359.66,2021-05-05,UAE,Ras Al Khaimah,Supermarket,Female,4.1
SL-01762,Arabic tea,3.12,81,252.72,0,252.72,2025-05-05,UAE,Ras Al Khaimah,Cafe,Male,3.6
SL-01763,Laban,5.58,37,206.46,25,154.84,2025-07-02,UAE,Ras Al Khaimah,Online,Male,4.0
SL-01764,Laban,4.0,82,328.0,15,278.8,2022-07-05,UAE,Ajman,Hypermarket,Male,4.5
SL-01765,Soft drinks,3.15,94,296.1,5,281.3,2020-03-26,UAE,Ajman,Convenience Store,Female,2.5
SL-01766,Juice,8.83,19,167.77,0,167.77,2022-07-18,UAE,Ajman,Online,Female,3.2
SL-01767,Juice,4.75,81,384.75,10,346.27,2025-01-26,UAE,Abu Dhabi,Online,Male,2.7
SL-01768,Juice,9.71,60,582.6,10,524.34,2025-12-10,UAE,Sharjah,Convenience Store,Female,1.5
SL-01769,Soft drinks,2.98,92,274.16,5,260.45,2024-01-28,UAE,Ras Al Khaimah,Hypermarket,Female,3.9
SL-01770,Juice,7.29,98,714.42,30,500.09,2021-08-01,UAE,Ajman,Convenience Store,Female,1.9
SL-01771,Juice,4.65,84,390.6,15,332.01,2023-10-15,UAE,Sharjah,Cafe,Male,1.8
SL-01772,Laban,6.56,85,557.6,15,473.96,2022-04-25,UAE,Ras Al Khaimah,Online,Male,2.8
SL-01773,Juice,7.4,23,170.2,10,153.18,2022-03-21,UAE,Fujairah,Cafe,Female,3.6
SL-01774,Soft drinks,3.65,60,219.0,5,208.05,2025-12-13,UAE,Umm Al Quwain,Hypermarket,Female,2.9
SL-01775,Arabic coffee,11.28,5,56.4,25,42.3,2020-08-04,UAE,Dubai,Supermarket,Male,1.0
SL-01776,Masala chai,7.26,41,297.66,10,267.89,2020-09-27,UAE,Abu Dhabi,Hypermarket,Female,2.2
SL-01777,Masala chai,6.12,41,250.92,20,200.74,2023-04-01,UAE,Umm Al Quwain,Online,Male,3.8
SL-01778,Masala chai,3.51,72,252.72,5,240.08,2024-08-05,UAE,Abu Dhabi,Hypermarket,Male,3.1
SL-01779,Soft drinks,4.25,81,344.25,15,292.61,2021-04-09,UAE,Fujairah,Convenience Store,Female,4.6
SL-01780,Arabic coffee,14.45,57,823.65,0,823.65,2024-04-02,UAE,Umm Al Quwain,Supermarket,Male,2.5
SL-01781,Juice,5.02,3,15.06,20,12.05,2022-01-14,UAE,Fujairah,Convenience Store,Female,3.3
SL-01782,Juice,9.36,63,589.68,25,442.26,2024-02-24,UAE,Ras Al Khaimah,Convenience Store,Female,5.0
SL-01783,Camel milk,10.13,80,810.4,10,729.36,2022-03-18,UAE,Fujairah,Online,Female,1.4
SL-01784,Arabic coffee,8.21,92,755.32,30,528.72,2025-07-19,UAE,Umm Al Quwain,Supermarket,Male,4.9
SL-01785,Camel milk,15.46,76,1174.96,15,998.72,2023-02-21,UAE,Abu Dhabi,Convenience Store,Female,1.8
SL-01786,Laban,6.62,4,26.48,15,22.51,2023-06-09,UAE,Sharjah,Hypermarket,Male,2.0
SL-01787,Masala chai,5.24,56,293.44,10,264.1,2025-02-19,UAE,Dubai,Convenience Store,Female,4.0
SL-01788,Arabic coffee,5.8,71,411.8,0,411.8,2023-05-24,UAE,Abu Dhabi,Cafe,Male,3.3
SL-01789,Juice,5.2,61,317.2,15,269.62,2024-03-16,UAE,Ajman,Supermarket,Female,2.1
SL-01790,Masala chai,4.83,66,318.78,30,223.15,2023-11-19,UAE,Umm Al Quwain,Online,Male,2.4
SL-01791,Arabic coffee,7.62,25,190.5,15,161.93,2020-12-13,UAE,Sharjah,Convenience Store,Male,2.8
SL-01792,Arabic tea,5.33,41,218.53,30,152.97,2021-03-14,UAE,Ras Al Khaimah,Supermarket,Male,1.5
SL-01793,Soft drinks,2.3,48,110.4,0,110.4,2020-11-04,UAE,Abu Dhabi,Cafe,Female,4.1
SL-01794,Camel milk,16.68,95,1584.6,30,1109.22,2025-03-02,UAE,Sharjah,Cafe,Male,3.3
SL-01795,Arabic coffee,13.73,86,1180.78,0,1180.78,2020-11-28,UAE,Ras Al Khaimah,Supermarket,Male,1.6
SL-01796,Soft drinks,2.37,12,28.44,0,28.44,2024-05-03,UAE,Ajman,Hypermarket,Male,3.9
SL-01797,Masala chai,6.13,25,153.25,15,130.26,2022-02-01,UAE,Umm Al Quwain,Hypermarket,Female,3.0
SL-01798,Juice,5.73,87,498.51,20,398.81,2020-11-21,UAE,Umm Al Quwain,Supermarket,Male,3.0
SL-01799,Soft drinks,5.9,34,200.6,5,190.57,2020-11-06,UAE,Ras Al Khaimah,Cafe,Female,3.8
SL-01800,Soft drinks,2.75,42,115.5,30,80.85,2023-04-30,UAE,Abu Dhabi,Hypermarket,Male,4.3
SL-01801,Laban,4.65,82,381.3,10,343.17,2022-09-13,UAE,Abu Dhabi,Online,Male,2.4
SL-01802,Laban,3.03,88,266.64,10,239.98,2023-11-10,UAE,Sharjah,Hypermarket,Male,1.3
SL-01803,Arabic coffee,5.6,97,543.2,30,380.24,2024-12-31,UAE,Ajman,Supermarket,Female,4.6
SL-01804,Camel milk,19.73,87,1716.51,0,1716.51,2020-09-26,UAE,Sharjah,Cafe,Female,4.7
SL-01805,Laban,4.05,41,166.05,15,141.14,2025-06-26,UAE,Sharjah,Online,Male,2.2
SL-01806,Masala chai,5.73,96,550.08,5,522.58,2024-08-05,UAE,Abu Dhabi,Cafe,Male,3.8
SL-01807,Juice,9.28,42,389.76,30,272.83,2025-01-26,UAE,Umm Al Quwain,Online,Male,4.6
SL-01808,Soft drinks,2.57,97,249.29,15,211.9,2024-04-11,UAE,Ajman,Supermarket,Female,4.2
SL-01809,Arabic tea,5.16,52,268.32,10,241.49,2021-12-08,UAE,Dubai,Online,Female,3.6
SL-01810,Soft drinks,4.37,24,104.88,5,99.64,2023-10-13,UAE,Dubai,Supermarket,Male,1.6
SL-01811,Soft drinks,2.09,51,106.59,5,101.26,2025-08-06,UAE,Sharjah,Cafe,Male,1.8
SL-01812,Juice,6.61,21,138.81,15,117.99,2023-08-17,UAE,Fujairah,Supermarket,Male,1.4
SL-01813,Arabic coffee,9.77,38,371.26,5,352.7,2024-09-01,UAE,Abu Dhabi,Cafe,Female,4.2
SL-01814,Juice,4.08,40,163.2,25,122.4,2024-10-23,UAE,Abu Dhabi,Convenience Store,Female,3.7
SL-01815,Laban,3.49,17,59.33,20,47.46,2021-06-08,UAE,Sharjah,Convenience Store,Female,4.2
SL-01816,Masala chai,5.83,61,355.63,0,355.63,2023-08-29,UAE,Dubai,Online,Male,2.0
SL-01817,Arabic coffee,7.33,41,300.53,25,225.4,2023-09-18,UAE,Ajman,Convenience Store,Female,3.3
SL-01818,Arabic coffee,6.94,17,117.98,10,106.18,2022-08-28,UAE,Umm Al Quwain,Cafe,Female,1.9
SL-01819,Arabic tea,6.1,63,384.3,20,307.44,2024-04-22,UAE,Ajman,Supermarket,Male,4.5
SL-01820,Arabic tea,2.74,42,115.08,0,115.08,2022-12-25,UAE,Ras Al Khaimah,Online,Male,4.6
SL-01821,Camel milk,13.39,100,1339.0,5,1272.05,2020-08-29,UAE,Umm Al Quwain,Convenience Store,Female,2.5
SL-01822,Juice,5.48,82,449.36,0,449.36,2021-08-21,UAE,Sharjah,Convenience Store,Female,2.9
SL-01823,Arabic tea,3.36,41,137.76,15,117.1,2022-02-09,UAE,Sharjah,Cafe,Female,1.8
SL-01824,Laban,5.42,38,205.96,25,154.47,2022-10-13,UAE,Dubai,Hypermarket,Female,3.0
SL-01825,Arabic tea,3.88,90,349.2,30,244.44,2023-04-27,UAE,Umm Al Quwain,Supermarket,Male,1.8
SL-01826,Camel milk,8.35,83,693.05,30,485.14,2021-08-27,UAE,Ajman,Supermarket,Male,4.1
SL-01827,Juice,7.76,72,558.72,5,530.78,2023-01-25,UAE,Ras Al Khaimah,Online,Female,1.4
SL-01828,Juice,5.66,91,515.06,20,412.05,2020-03-10,UAE,Ajman,Convenience Store,Male,1.5
SL-01829,Camel milk,8.63,42,362.46,20,289.97,2024-03-16,UAE,Ajman,Convenience Store,Male,4.3
SL-01830,Laban,3.1,56,173.6,25,130.2,2020-05-21,UAE,Sharjah,Online,Male,3.5
SL-01831,Arabic coffee,7.83,73,571.59,30,400.11,2021-06-24,UAE,Ras Al Khaimah,Supermarket,Female,1.2
SL-01832,Juice,4.38,9,39.42,5,37.45,2022-08-20,UAE,Abu Dhabi,Supermarket,Female,4.8
SL-01833,Camel milk,17.06,46,784.76,10,706.28,2024-06-28,UAE,Dubai,Online,Male,1.3
SL-01834,Laban,3.25,54,175.5,25,131.62,2021-01-01,UAE,Umm Al Quwain,Online,Female,3.2
SL-01835,Arabic tea,3.04,21,63.84,0,63.84,2020-04-09,UAE,Umm Al Quwain,Convenience Store,Male,1.2
SL-01836,Camel milk,15.71,90,1413.9,5,1343.21,2021-09-17,UAE,Ajman,Supermarket,Male,4.0
SL-01837,Arabic tea,2.69,41,110.29,10,99.26,2025-07-09,UAE,Ajman,Online,Male,4.1
SL-01838,Camel milk,16.04,90,1443.6,15,1227.06,2022-05-05,UAE,Ras Al Khaimah,Supermarket,Male,3.4
SL-01839,Soft drinks,4.33,1,4.33,10,3.9,2021-11-03,UAE,Fujairah,Supermarket,Female,2.5
SL-01840,Juice,5.28,69,364.32,0,364.32,2025-09-23,UAE,Fujairah,Cafe,Male,3.2
SL-01841,Juice,4.96,26,128.96,30,90.27,2022-12-02,UAE,Ras Al Khaimah,Convenience Store,Male,2.3
SL-01842,Juice,4.72,37,174.64,15,148.44,2025-09-27,UAE,Dubai,Online,Female,3.6
SL-01843,Arabic tea,4.03,24,96.72,0,96.72,2022-04-22,UAE,Dubai,Online,Female,4.0
SL-01844,Soft drinks,5.04,95,478.8,25,359.1,2024-01-18,UAE,Sharjah,Hypermarket,Female,4.3
SL-01845,Juice,4.33,81,350.73,5,333.19,2020-02-20,UAE,Ras Al Khaimah,Convenience Store,Male,1.1
SL-01846,Soft drinks,5.32,43,228.76,5,217.32,2024-05-19,UAE,Ajman,Online,Female,2.8
SL-01847,Laban,6.02,63,379.26,15,322.37,2022-10-14,UAE,Ras Al Khaimah,Cafe,Male,4.9
SL-01848,Camel milk,15.4,1,15.4,30,10.78,2023-01-28,UAE,Dubai,Cafe,Male,1.0
SL-01849,Camel milk,11.64,49,570.36,25,427.77,2022-02-20,UAE,Ras Al Khaimah,Hypermarket,Male,2.5
SL-01850,Juice,8.45,48,405.6,0,405.6,2020-05-23,UAE,Sharjah,Online,Female,2.2
SL-01851,Camel milk,11.62,34,395.08,15,335.82,2020-05-04,UAE,Umm Al Quwain,Hypermarket,Male,3.5
SL-01852,Juice,5.05,15,75.75,0,75.75,2023-01-23,UAE,Fujairah,Hypermarket,Male,4.5
SL-01853,Masala chai,3.11,73,227.03,15,192.98,2024-03-25,UAE,Dubai,Hypermarket,Male,2.6
SL-01854,Camel milk,8.45,56,473.2,30,331.24,2020-06-29,UAE,Ajman,Online,Male,1.1
SL-01855,Arabic coffee,5.63,99,557.37,10,501.63,2022-12-30,UAE,Fujairah,Convenience Store,Female,1.8
SL-01856,Camel milk,16.05,25,401.25,5,381.19,2020-06-29,UAE,Fujairah,Online,Female,5.0
SL-01857,Arabic tea,4.82,56,269.92,20,215.94,2020-07-12,UAE,Fujairah,Online,Female,3.9
SL-01858,Masala chai,4.82,77,371.14,10,334.03,2024-02-29,UAE,Ajman,Online,Female,2.5
SL-01859,Arabic coffee,10.51,19,199.69,10,179.72,2024-03-04,UAE,Fujairah,Convenience Store,Male,3.3
SL-01860,Juice,9.9,99,980.1,10,882.09,2024-11-03,UAE,Abu Dhabi,Online,Female,2.6
SL-01861,Camel milk,15.23,18,274.14,10,246.73,2021-11-03,UAE,Sharjah,Online,Male,3.2
SL-01862,Camel milk,12.12,81,981.72,5,932.63,2021-10-15,UAE,Ras Al Khaimah,Convenience Store,Female,4.3
SL-01863,Arabic tea,5.99,18,107.82,30,75.47,2024-09-12,UAE,Umm Al Quwain,Hypermarket,Female,2.6
SL-01864,Camel milk,19.89,70,1392.3,0,1392.3,2021-11-05,UAE,Ras Al Khaimah,Supermarket,Female,2.0
SL-01865,Arabic coffee,7.27,91,661.57,30,463.1,2024-03-09,UAE,Sharjah,Online,Male,3.9
SL-01866,Laban,6.75,67,452.25,25,339.19,2024-07-29,UAE,Umm Al Quwain,Online,Male,2.4
SL-01867,Arabic coffee,12.52,14,175.28,5,166.52,2022-02-10,UAE,Fujairah,Online,Male,3.8
SL-01868,Arabic coffee,5.01,65,325.65,30,227.96,2023-06-09,UAE,Dubai,Online,Male,1.3
SL-01869,Soft drinks,5.02,39,195.78,30,137.05,2022-02-21,UAE,Abu Dhabi,Cafe,Female,4.8
SL-01870,Camel milk,8.19,38,311.22,0,311.22,2020-10-01,UAE,Abu Dhabi,Hypermarket,Female,3.7
SL-01871,Masala chai,5.26,16,84.16,15,71.54,2023-11-06,UAE,Sharjah,Online,Male,3.4
SL-01872,Juice,6.25,39,243.75,15,207.19,2020-06-20,UAE,Ras Al Khaimah,Cafe,Female,3.5
SL-01873,Arabic coffee,9.91,5,49.55,15,42.12,2024-04-20,UAE,Sharjah,Convenience Store,Male,3.8
SL-01874,Arabic tea,4.7,13,61.1,15,51.94,2025-07-01,UAE,Fujairah,Cafe,Female,2.4
SL-01875,Camel milk,12.56,63,791.28,30,553.9,2022-10-02,UAE,Dubai,Online,Male,1.4
SL-01876,Arabic coffee,13.31,81,1078.11,0,1078.11,2025-04-06,UAE,Ajman,Online,Female,2.0
SL-01877,Camel milk,11.87,71,842.77,30,589.94,2020-02-12,UAE,Fujairah,Online,Male,2.6
SL-01878,Arabic coffee,6.28,87,546.36,30,382.45,2025-03-12,UAE,Dubai,Cafe,Male,3.0
SL-01879,Masala chai,6.49,50,324.5,30,227.15,2025-10-17,UAE,Ras Al Khaimah,Supermarket,Male,1.5
SL-01880,Juice,5.04,58,292.32,10,263.09,2024-10-13,UAE,Umm Al Quwain,Hypermarket,Male,3.4
SL-01881,Camel milk,16.24,10,162.4,5,154.28,2021-12-24,UAE,Ajman,Online,Male,2.5
SL-01882,Arabic tea,3.88,39,151.32,5,143.75,2025-07-13,UAE,Abu Dhabi,Convenience Store,Female,3.3
SL-01883,Soft drinks,4.86,90,437.4,0,437.4,2020-04-06,UAE,Dubai,Hypermarket,Male,4.0
SL-01884,Juice,6.98,90,628.2,15,533.97,2021-03-11,UAE,Dubai,Cafe,Female,2.5
SL-01885,Juice,6.84,36,246.24,15,209.3,2024-01-04,UAE,Ras Al Khaimah,Online,Male,1.3
SL-01886,Juice,6.41,32,205.12,5,194.86,2022-03-15,UAE,Dubai,Supermarket,Male,3.3
SL-01887,Juice,7.96,70,557.2,10,501.48,2022-01-29,UAE,Ras Al Khaimah,Convenience Store,Male,4.9
SL-01888,Laban,4.65,72,334.8,0,334.8,2024-05-19,UAE,Abu Dhabi,Hypermarket,Male,1.5
SL-01889,Camel milk,12.46,66,822.36,30,575.65,2025-12-13,UAE,Dubai,Supermarket,Female,2.1
SL-01890,Camel milk,11.64,18,209.52,10,188.57,2025-04-28,UAE,Abu Dhabi,Online,Female,1.8
SL-01891,Juice,6.87,13,89.31,5,84.84,2020-10-17,UAE,Ajman,Cafe,Female,3.2
SL-01892,Soft drinks,4.67,66,308.22,5,292.81,2020-10-24,UAE,Umm Al Quwain,Supermarket,Male,5.0
SL-01893,Laban,3.66,81,296.46,30,207.52,2024-07-22,UAE,Ajman,Convenience Store,Female,4.3
SL-01894,Camel milk,17.03,6,102.18,30,71.53,2024-03-10,UAE,Sharjah,Online,Male,3.7
SL-01895,Juice,6.7,29,194.3,25,145.72,2024-07-23,UAE,Abu Dhabi,Online,Female,4.2
SL-01896,Arabic coffee,13.72,82,1125.04,5,1068.79,2020-11-03,UAE,Abu Dhabi,Cafe,Female,3.0
SL-01897,Juice,7.6,54,410.4,0,410.4,2020-06-12,UAE,Ras Al Khaimah,Supermarket,Female,4.1
SL-01898,Masala chai,4.39,36,158.04,15,134.33,2023-09-01,UAE,Fujairah,Convenience Store,Male,3.1
SL-01899,Masala chai,7.28,61,444.08,20,355.26,2021-07-16,UAE,Ajman,Online,Female,4.4
SL-01900,Juice,6.02,89,535.78,15,455.41,2022-10-27,UAE,Sharjah,Cafe,Female,3.5
SL-01901,Arabic coffee,7.68,35,268.8,30,188.16,2023-08-20,UAE,Sharjah,Cafe,Female,2.3
SL-01902,Soft drinks,4.26,45,191.7,10,172.53,2022-12-16,UAE,Abu Dhabi,Convenience Store,Female,2.6
SL-01903,Laban,4.7,85,399.5,5,379.52,2023-04-23,UAE,Umm Al Quwain,Cafe,Female,1.6
SL-01904,Soft drinks,4.75,47,223.25,25,167.44,2025-10-31,UAE,Ras Al Khaimah,Cafe,Male,4.2
SL-01905,Soft drinks,2.47,93,229.71,10,206.74,2023-10-13,UAE,Fujairah,Hypermarket,Male,4.2
SL-01906,Soft drinks,5.55,64,355.2,10,319.68,2025-02-23,UAE,Abu Dhabi,Online,Male,2.1
SL-01907,Laban,4.37,33,144.21,20,115.37,2024-05-29,UAE,Dubai,Convenience Store,Male,2.5
SL-01908,Camel milk,8.8,33,290.4,15,246.84,2024-09-18,UAE,Ajman,Cafe,Female,2.1
SL-01909,Soft drinks,3.06,55,168.3,25,126.22,2023-07-06,UAE,Ajman,Cafe,Male,2.7
SL-01910,Camel milk,9.68,16,154.88,10,139.39,2021-03-16,UAE,Umm Al Quwain,Supermarket,Male,1.3
SL-01911,Laban,5.14,17,87.38,30,61.17,2020-09-02,UAE,Dubai,Online,Male,4.6
SL-01912,Camel milk,9.34,80,747.2,25,560.4,2022-12-28,UAE,Sharjah,Convenience Store,Male,1.9
SL-01913,Laban,4.41,31,136.71,5,129.87,2021-12-04,UAE,Dubai,Cafe,Female,4.0
SL-01914,Arabic tea,6.83,50,341.5,5,324.43,2023-01-09,UAE,Ras Al Khaimah,Cafe,Male,1.6
SL-01915,Arabic tea,4.43,13,57.59,5,54.71,2021-11-09,UAE,Umm Al Quwain,Online,Male,2.8
SL-01916,Soft drinks,5.67,36,204.12,0,204.12,2024-05-02,UAE,Dubai,Hypermarket,Female,2.7
SL-01917,Juice,5.28,13,68.64,30,48.05,2024-04-23,UAE,Dubai,Online,Female,2.8
SL-01918,Arabic tea,5.08,49,248.92,0,248.92,2024-11-23,UAE,Ras Al Khaimah,Convenience Store,Male,3.7
SL-01919,Arabic tea,6.38,44,280.72,10,252.65,2024-12-16,UAE,Dubai,Online,Female,2.6
SL-01920,Laban,3.82,19,72.58,25,54.44,2021-11-20,UAE,Dubai,Cafe,Female,3.7
SL-01921,Arabic tea,4.02,28,112.56,10,101.3,2022-08-03,UAE,Sharjah,Online,Male,3.9
SL-01922,Juice,7.6,61,463.6,0,463.6,2025-01-26,UAE,Fujairah,Cafe,Male,3.8
SL-01923,Arabic coffee,13.0,50,650.0,20,520.0,2024-12-29,UAE,Sharjah,Convenience Store,Male,3.0
SL-01924,Juice,4.54,33,149.82,10,134.84,2025-05-14,UAE,Abu Dhabi,Convenience Store,Male,5.0
SL-01925,Soft drinks,2.67,75,200.25,25,150.19,2020-05-28,UAE,Ras Al Khaimah,Cafe,Female,1.8
SL-01926,Juice,6.19,98,606.62,5,576.29,2020-07-24,UAE,Dubai,Hypermarket,Male,3.8
SL-01927,Masala chai,3.4,33,112.2,15,95.37,2022-01-31,UAE,Abu Dhabi,Convenience Store,Male,2.7
SL-01928,Soft drinks,3.64,22,80.08,20,64.06,2021-12-21,UAE,Dubai,Hypermarket,Female,3.5
SL-01929,Masala chai,5.74,55,315.7,5,299.91,2020-11-11,UAE,Abu Dhabi,Supermarket,Female,1.8
SL-01930,Camel milk,17.27,35,604.45,30,423.11,2024-02-20,UAE,Umm Al Quwain,Hypermarket,Female,4.1
SL-01931,Arabic coffee,6.79,69,468.51,5,445.08,2023-01-20,UAE,Abu Dhabi,Supermarket,Male,1.7
SL-01932,Laban,6.25,65,406.25,20,325.0,2021-09-30,UAE,Dubai,Online,Male,1.2
SL-01933,Arabic tea,2.66,78,207.48,30,145.24,2025-02-06,UAE,Sharjah,Cafe,Female,2.8
SL-01934,Soft drinks,4.84,92,445.28,5,423.02,2024-03-25,UAE,Abu Dhabi,Cafe,Female,1.3
SL-01935,Soft drinks,2.0,59,118.0,20,94.4,2024-07-12,UAE,Umm Al Quwain,Online,Female,2.6
SL-01936,Laban,4.87,83,404.21,20,323.37,2024-07-17,UAE,Sharjah,Cafe,Female,4.4
SL-01937,Arabic tea,3.26,53,172.78,5,164.14,2020-10-27,UAE,Ras Al Khaimah,Online,Male,1.1
SL-01938,Laban,6.98,39,272.22,0,272.22,2020-04-07,UAE,Ras Al Khaimah,Online,Male,2.2
SL-01939,Masala chai,5.44,97,527.68,0,527.68,2025-01-16,UAE,Abu Dhabi,Online,Female,4.0
SL-01940,Arabic tea,4.95,98,485.1,25,363.82,2022-07-19,UAE,Abu Dhabi,Convenience Store,Male,1.6
SL-01941,Juice,5.52,52,287.04,15,243.98,2021-06-18,UAE,Fujairah,Online,Male,1.8
SL-01942,Juice,9.76,32,312.32,5,296.7,2025-03-20,UAE,Fujairah,Supermarket,Male,1.2
